|   id |      x |      y |  size |
| 4729 |   9.75 |  14.75 | 0.024 |
| 4730 |   9.75 |  15.25 | 0.024 |
| 4731 |   9.75 |  15.75 | 0.024 |
| 4732 |   9.75 |  16.25 | 0.024 |
| 4733 |   9.75 |  16.75 | 0.024 |
| 4734 |   9.75 |  17.25 | 0.024 |
| 4735 |   9.75 |  17.75 | 0.024 |
| 4736 |   9.75 |  18.25 | 0.024 |
| 4737 |   9.75 |  18.75 | 0.024 |
| 4738 |   9.75 |  19.25 | 0.024 |
| 4739 |  10.25 | -19.25 | 0.024 |
| 4740 |  10.25 | -18.75 | 0.024 |
| 4741 |  10.25 | -18.25 | 0.024 |
| 4742 |  10.25 | -17.75 | 0.024 |
| 4743 |  10.25 | -17.25 | 0.024 |
| 4744 |  10.25 | -16.75 | 0.024 |
| 4745 |  10.25 | -16.25 | 0.024 |
| 4746 |  10.25 | -15.75 | 0.024 |
| 4747 |  10.25 | -15.25 | 0.024 |
| 4748 |  10.25 | -14.75 | 0.024 |
| 4749 |  10.25 | -14.25 | 0.024 |
| 4750 |  10.25 | -13.75 | 0.024 |
| 4751 |  10.25 | -13.25 | 0.024 |
| 4752 |  10.25 | -12.75 | 0.024 |
| 4753 |  10.25 | -12.25 | 0.024 |
| 4754 |  10.25 | -11.75 | 0.024 |
| 4755 |  10.25 | -11.25 | 0.024 |
| 4756 |  10.25 | -10.75 | 0.024 |
| 4757 |  10.25 | -10.25 | 0.024 |
| 4758 |  10.25 |  -9.75 | 0.024 |
| 4759 |  10.25 |  -9.25 | 0.024 |
| 4760 |  10.25 |  -8.75 | 0.024 |
| 4761 |  10.25 |  -8.25 | 0.024 |
| 4762 |  10.25 |  -7.75 | 0.024 |
| 4763 |  10.25 |  -7.25 | 0.024 |
| 4764 |  10.25 |  -6.75 | 0.024 |
| 4765 |  10.25 |  -6.25 | 0.024 |
| 4766 |  10.25 |  -5.75 | 0.024 |
| 4767 |  10.25 |  -5.25 | 0.024 |
| 4768 |  10.25 |  -4.75 | 0.024 |
| 4769 |  10.25 |  -4.25 | 0.024 |
| 4770 |  10.25 |  -3.75 | 0.024 |
| 4771 |  10.25 |  -3.25 | 0.024 |
| 4772 |  10.25 |  -2.75 | 0.024 |
| 4773 |  10.25 |  -2.25 | 0.024 |
| 4774 |  10.25 |  -1.75 | 0.024 |
| 4775 |  10.25 |  -1.25 | 0.024 |
| 4776 |  10.25 |  -0.75 | 0.024 |
| 4777 |  10.25 |  -0.25 | 0.024 |
| 4778 |  10.25 |   0.25 | 0.024 |
| 4779 |  10.25 |   0.75 | 0.024 |
| 4780 |  10.25 |   1.25 | 0.024 |
| 4781 |  10.25 |   1.75 | 0.024 |
| 4782 |  10.25 |   2.25 | 0.024 |
| 4783 |  10.25 |   2.75 | 0.024 |
| 4784 |  10.25 |   3.25 | 0.024 |
| 4785 |  10.25 |   3.75 | 0.024 |
| 4786 |  10.25 |   4.25 | 0.024 |
| 4787 |  10.25 |   4.75 | 0.024 |
| 4788 |  10.25 |   5.25 | 0.024 |
| 4789 |  10.25 |   5.75 | 0.024 |
| 4790 |  10.25 |   6.25 | 0.024 |
| 4791 |  10.25 |   6.75 | 0.024 |
| 4792 |  10.25 |   7.25 | 0.024 |
| 4793 |  10.25 |   7.75 | 0.024 |
| 4794 |  10.25 |   8.25 | 0.024 |
| 4795 |  10.25 |   8.75 | 0.024 |
| 4796 |  10.25 |   9.25 | 0.024 |
| 4797 |  10.25 |   9.75 | 0.024 |
| 4798 |  10.25 |  10.25 | 0.024 |
| 4799 |  10.25 |  10.75 | 0.024 |
| 4800 |  10.25 |  11.25 | 0.024 |
| 4801 |  10.25 |  11.75 | 0.024 |
| 4802 |  10.25 |  12.25 | 0.024 |
| 4803 |  10.25 |  12.75 | 0.024 |
| 4804 |  10.25 |  13.25 | 0.024 |
| 4805 |  10.25 |  13.75 | 0.024 |
| 4806 |  10.25 |  14.25 | 0.024 |
| 4807 |  10.25 |  14.75 | 0.024 |
| 4808 |  10.25 |  15.25 | 0.024 |
| 4809 |  10.25 |  15.75 | 0.024 |
| 4810 |  10.25 |  16.25 | 0.024 |
| 4811 |  10.25 |  16.75 | 0.024 |
| 4812 |  10.25 |  17.25 | 0.024 |
| 4813 |  10.25 |  17.75 | 0.024 |
| 4814 |  10.25 |  18.25 | 0.024 |
| 4815 |  10.25 |  18.75 | 0.024 |
| 4816 |  10.25 |  19.25 | 0.024 |
| 4817 |  10.75 | -18.75 | 0.024 |
| 4818 |  10.75 | -18.25 | 0.024 |
| 4819 |  10.75 | -17.75 | 0.024 |
| 4820 |  10.75 | -17.25 | 0.024 |
| 4821 |  10.75 | -16.75 | 0.024 |
| 4822 |  10.75 | -16.25 | 0.024 |
| 4823 |  10.75 | -15.75 | 0.024 |
| 4824 |  10.75 | -15.25 | 0.024 |
| 4825 |  10.75 | -14.75 | 0.024 |
| 4826 |  10.75 | -14.25 | 0.024 |
| 4827 |  10.75 | -13.75 | 0.024 |
| 4828 |  10.75 | -13.25 | 0.024 |
| 4829 |  10.75 | -12.75 | 0.024 |
| 4830 |  10.75 | -12.25 | 0.024 |
| 4831 |  10.75 | -11.75 | 0.024 |
| 4832 |  10.75 | -11.25 | 0.024 |
| 4833 |  10.75 | -10.75 | 0.024 |
| 4834 |  10.75 | -10.25 | 0.024 |
| 4835 |  10.75 |  -9.75 | 0.024 |
| 4836 |  10.75 |  -9.25 | 0.024 |
| 4837 |  10.75 |  -8.75 | 0.024 |
| 4838 |  10.75 |  -8.25 | 0.024 |
| 4839 |  10.75 |  -7.75 | 0.024 |
| 4840 |  10.75 |  -7.25 | 0.024 |
| 4841 |  10.75 |  -6.75 | 0.024 |
| 4842 |  10.75 |  -6.25 | 0.024 |
| 4843 |  10.75 |  -5.75 | 0.024 |
| 4844 |  10.75 |  -5.25 | 0.024 |
| 4845 |  10.75 |  -4.75 | 0.024 |
| 4846 |  10.75 |  -4.25 | 0.024 |
| 4847 |  10.75 |  -3.75 | 0.024 |
| 4848 |  10.75 |  -3.25 | 0.024 |
| 4849 |  10.75 |  -2.75 | 0.024 |
| 4850 |  10.75 |  -2.25 | 0.024 |
| 4851 |  10.75 |  -1.75 | 0.024 |
| 4852 |  10.75 |  -1.25 | 0.024 |
| 4853 |  10.75 |  -0.75 | 0.024 |
| 4854 |  10.75 |  -0.25 | 0.024 |
| 4855 |  10.75 |   0.25 | 0.024 |
| 4856 |  10.75 |   0.75 | 0.024 |
| 4857 |  10.75 |   1.25 | 0.024 |
| 4858 |  10.75 |   1.75 | 0.024 |
| 4859 |  10.75 |   2.25 | 0.024 |
| 4860 |  10.75 |   2.75 | 0.024 |
| 4861 |  10.75 |   3.25 | 0.024 |
| 4862 |  10.75 |   3.75 | 0.024 |
| 4863 |  10.75 |   4.25 | 0.024 |
| 4864 |  10.75 |   4.75 | 0.024 |
| 4865 |  10.75 |   5.25 | 0.024 |
| 4866 |  10.75 |   5.75 | 0.024 |
| 4867 |  10.75 |   6.25 | 0.024 |
| 4868 |  10.75 |   6.75 | 0.024 |
| 4869 |  10.75 |   7.25 | 0.024 |
| 4870 |  10.75 |   7.75 | 0.024 |
| 4871 |  10.75 |   8.25 | 0.024 |
| 4872 |  10.75 |   8.75 | 0.024 |
| 4873 |  10.75 |   9.25 | 0.024 |
| 4874 |  10.75 |   9.75 | 0.024 |
| 4875 |  10.75 |  10.25 | 0.024 |
| 4876 |  10.75 |  10.75 | 0.024 |
| 4877 |  10.75 |  11.25 | 0.024 |
| 4878 |  10.75 |  11.75 | 0.024 |
| 4879 |  10.75 |  12.25 | 0.024 |
| 4880 |  10.75 |  12.75 | 0.024 |
| 4881 |  10.75 |  13.25 | 0.024 |
| 4882 |  10.75 |  13.75 | 0.024 |
| 4883 |  10.75 |  14.25 | 0.024 |
| 4884 |  10.75 |  14.75 | 0.024 |
| 4885 |  10.75 |  15.25 | 0.024 |
| 4886 |  10.75 |  15.75 | 0.024 |
| 4887 |  10.75 |  16.25 | 0.024 |
| 4888 |  10.75 |  16.75 | 0.024 |
| 4889 |  10.75 |  17.25 | 0.024 |
| 4890 |  10.75 |  17.75 | 0.024 |
| 4891 |  10.75 |  18.25 | 0.024 |
| 4892 |  10.75 |  18.75 | 0.024 |
| 4893 |  11.25 | -18.75 | 0.024 |
| 4894 |  11.25 | -18.25 | 0.024 |
| 4895 |  11.25 | -17.75 | 0.024 |
| 4896 |  11.25 | -17.25 | 0.024 |
| 4897 |  11.25 | -16.75 | 0.024 |
| 4898 |  11.25 | -16.25 | 0.024 |
| 4899 |  11.25 | -15.75 | 0.024 |
| 4900 |  11.25 | -15.25 | 0.024 |
| 4901 |  11.25 | -14.75 | 0.024 |
| 4902 |  11.25 | -14.25 | 0.024 |
| 4903 |  11.25 | -13.75 | 0.024 |
| 4904 |  11.25 | -13.25 | 0.024 |
| 4905 |  11.25 | -12.75 | 0.024 |
| 4906 |  11.25 | -12.25 | 0.024 |
| 4907 |  11.25 | -11.75 | 0.024 |
| 4908 |  11.25 | -11.25 | 0.024 |
| 4909 |  11.25 | -10.75 | 0.024 |
| 4910 |  11.25 | -10.25 | 0.024 |
| 4911 |  11.25 |  -9.75 | 0.024 |
| 4912 |  11.25 |  -9.25 | 0.024 |
| 4913 |  11.25 |  -8.75 | 0.024 |
| 4914 |  11.25 |  -8.25 | 0.024 |
| 4915 |  11.25 |  -7.75 | 0.024 |
| 4916 |  11.25 |  -7.25 | 0.024 |
| 4917 |  11.25 |  -6.75 | 0.024 |
| 4918 |  11.25 |  -6.25 | 0.024 |
| 4919 |  11.25 |  -5.75 | 0.024 |
| 4920 |  11.25 |  -5.25 | 0.024 |
| 4921 |  11.25 |  -4.75 | 0.024 |
| 4922 |  11.25 |  -4.25 | 0.024 |
| 4923 |  11.25 |  -3.75 | 0.024 |
| 4924 |  11.25 |  -3.25 | 0.024 |
| 4925 |  11.25 |  -2.75 | 0.024 |
| 4926 |  11.25 |  -2.25 | 0.024 |
| 4927 |  11.25 |  -1.75 | 0.024 |
| 4928 |  11.25 |  -1.25 | 0.024 |
| 4929 |  11.25 |  -0.75 | 0.024 |
| 4930 |  11.25 |  -0.25 | 0.024 |
| 4931 |  11.25 |   0.25 | 0.024 |
| 4932 |  11.25 |   0.75 | 0.024 |
| 4933 |  11.25 |   1.25 | 0.024 |
| 4934 |  11.25 |   1.75 | 0.024 |
| 4935 |  11.25 |   2.25 | 0.024 |
| 4936 |  11.25 |   2.75 | 0.024 |
| 4937 |  11.25 |   3.25 | 0.024 |
| 4938 |  11.25 |   3.75 | 0.024 |
| 4939 |  11.25 |   4.25 | 0.024 |
| 4940 |  11.25 |   4.75 | 0.024 |
| 4941 |  11.25 |   5.25 | 0.024 |
| 4942 |  11.25 |   5.75 | 0.024 |
| 4943 |  11.25 |   6.25 | 0.024 |
| 4944 |  11.25 |   6.75 | 0.024 |
| 4945 |  11.25 |   7.25 | 0.024 |
| 4946 |  11.25 |   7.75 | 0.024 |
| 4947 |  11.25 |   8.25 | 0.024 |
| 4948 |  11.25 |   8.75 | 0.024 |
| 4949 |  11.25 |   9.25 | 0.024 |
| 4950 |  11.25 |   9.75 | 0.024 |
| 4951 |  11.25 |  10.25 | 0.024 |
| 4952 |  11.25 |  10.75 | 0.024 |
| 4953 |  11.25 |  11.25 | 0.024 |
| 4954 |  11.25 |  11.75 | 0.024 |
| 4955 |  11.25 |  12.25 | 0.024 |
| 4956 |  11.25 |  12.75 | 0.024 |
| 4957 |  11.25 |  13.25 | 0.024 |
| 4958 |  11.25 |  13.75 | 0.024 |
| 4959 |  11.25 |  14.25 | 0.024 |
| 4960 |  11.25 |  14.75 | 0.024 |
| 4961 |  11.25 |  15.25 | 0.024 |
| 4962 |  11.25 |  15.75 | 0.024 |
| 4963 |  11.25 |  16.25 | 0.024 |
| 4964 |  11.25 |  16.75 | 0.024 |
| 4965 |  11.25 |  17.25 | 0.024 |
| 4966 |  11.25 |  17.75 | 0.024 |
| 4967 |  11.25 |  18.25 | 0.024 |
| 4968 |  11.25 |  18.75 | 0.024 |
| 4969 |  11.75 | -18.25 | 0.024 |
| 4970 |  11.75 | -17.75 | 0.024 |
| 4971 |  11.75 | -17.25 | 0.024 |
| 4972 |  11.75 | -16.75 | 0.024 |
| 4973 |  11.75 | -16.25 | 0.024 |
| 4974 |  11.75 | -15.75 | 0.024 |
| 4975 |  11.75 | -15.25 | 0.024 |
| 4976 |  11.75 | -14.75 | 0.024 |
| 4977 |  11.75 | -14.25 | 0.024 |
| 4978 |  11.75 | -13.75 | 0.024 |
| 4979 |  11.75 | -13.25 | 0.024 |
| 4980 |  11.75 | -12.75 | 0.024 |
| 4981 |  11.75 | -12.25 | 0.024 |
| 4982 |  11.75 | -11.75 | 0.024 |
| 4983 |  11.75 | -11.25 | 0.024 |
| 4984 |  11.75 | -10.75 | 0.024 |
| 4985 |  11.75 | -10.25 | 0.024 |
| 4986 |  11.75 |  -9.75 | 0.024 |
| 4987 |  11.75 |  -9.25 | 0.024 |
| 4988 |  11.75 |  -8.75 | 0.024 |
| 4989 |  11.75 |  -8.25 | 0.024 |
| 4990 |  11.75 |  -7.75 | 0.024 |
| 4991 |  11.75 |  -7.25 | 0.024 |
| 4992 |  11.75 |  -6.75 | 0.024 |
| 4993 |  11.75 |  -6.25 | 0.024 |
| 4994 |  11.75 |  -5.75 | 0.024 |
| 4995 |  11.75 |  -5.25 | 0.024 |
| 4996 |  11.75 |  -4.75 | 0.024 |
| 4997 |  11.75 |  -4.25 | 0.024 |
| 4998 |  11.75 |  -3.75 | 0.024 |
| 4999 |  11.75 |  -3.25 | 0.024 |
| 5000 |  11.75 |  -2.75 | 0.024 |
| 5001 |  11.75 |  -2.25 | 0.024 |
| 5002 |  11.75 |  -1.75 | 0.024 |
| 5003 |  11.75 |  -1.25 | 0.024 |
| 5004 |  11.75 |  -0.75 | 0.024 |
| 5005 |  11.75 |  -0.25 | 0.024 |
| 5006 |  11.75 |   0.25 | 0.024 |
| 5007 |  11.75 |   0.75 | 0.024 |
| 5008 |  11.75 |   1.25 | 0.024 |
| 5009 |  11.75 |   1.75 | 0.024 |
| 5010 |  11.75 |   2.25 | 0.024 |
| 5011 |  11.75 |   2.75 | 0.024 |
| 5012 |  11.75 |   3.25 | 0.024 |
| 5013 |  11.75 |   3.75 | 0.024 |
| 5014 |  11.75 |   4.25 | 0.024 |
| 5015 |  11.75 |   4.75 | 0.024 |
| 5016 |  11.75 |   5.25 | 0.024 |
| 5017 |  11.75 |   5.75 | 0.024 |
| 5018 |  11.75 |   6.25 | 0.024 |
| 5019 |  11.75 |   6.75 | 0.024 |
| 5020 |  11.75 |   7.25 | 0.024 |
| 5021 |  11.75 |   7.75 | 0.024 |
| 5022 |  11.75 |   8.25 | 0.024 |
| 5023 |  11.75 |   8.75 | 0.024 |
| 5024 |  11.75 |   9.25 | 0.024 |
| 5025 |  11.75 |   9.75 | 0.024 |
| 5026 |  11.75 |  10.25 | 0.024 |
| 5027 |  11.75 |  10.75 | 0.024 |
| 5028 |  11.75 |  11.25 | 0.024 |
| 5029 |  11.75 |  11.75 | 0.024 |
| 5030 |  11.75 |  12.25 | 0.024 |
| 5031 |  11.75 |  12.75 | 0.024 |
| 5032 |  11.75 |  13.25 | 0.024 |
| 5033 |  11.75 |  13.75 | 0.024 |
| 5034 |  11.75 |  14.25 | 0.024 |
| 5035 |  11.75 |  14.75 | 0.024 |
| 5036 |  11.75 |  15.25 | 0.024 |
| 5037 |  11.75 |  15.75 | 0.024 |
| 5038 |  11.75 |  16.25 | 0.024 |
| 5039 |  11.75 |  16.75 | 0.024 |
| 5040 |  11.75 |  17.25 | 0.024 |
| 5041 |  11.75 |  17.75 | 0.024 |
| 5042 |  11.75 |  18.25 | 0.024 |
| 5043 |  12.25 | -18.25 | 0.024 |
| 5044 |  12.25 | -17.75 | 0.024 |
| 5045 |  12.25 | -17.25 | 0.024 |
| 5046 |  12.25 | -16.75 | 0.024 |
| 5047 |  12.25 | -16.25 | 0.024 |
| 5048 |  12.25 | -15.75 | 0.024 |
| 5049 |  12.25 | -15.25 | 0.024 |
| 5050 |  12.25 | -14.75 | 0.024 |
| 5051 |  12.25 | -14.25 | 0.024 |
| 5052 |  12.25 | -13.75 | 0.024 |
| 5053 |  12.25 | -13.25 | 0.024 |
| 5054 |  12.25 | -12.75 | 0.024 |
| 5055 |  12.25 | -12.25 | 0.024 |
| 5056 |  12.25 | -11.75 | 0.024 |
| 5057 |  12.25 | -11.25 | 0.024 |
| 5058 |  12.25 | -10.75 | 0.024 |
| 5059 |  12.25 | -10.25 | 0.024 |
| 5060 |  12.25 |  -9.75 | 0.024 |
| 5061 |  12.25 |  -9.25 | 0.024 |
| 5062 |  12.25 |  -8.75 | 0.024 |
| 5063 |  12.25 |  -8.25 | 0.024 |
| 5064 |  12.25 |  -7.75 | 0.024 |
| 5065 |  12.25 |  -7.25 | 0.024 |
| 5066 |  12.25 |  -6.75 | 0.024 |
| 5067 |  12.25 |  -6.25 | 0.024 |
| 5068 |  12.25 |  -5.75 | 0.024 |
| 5069 |  12.25 |  -5.25 | 0.024 |
| 5070 |  12.25 |  -4.75 | 0.024 |
| 5071 |  12.25 |  -4.25 | 0.024 |
| 5072 |  12.25 |  -3.75 | 0.024 |
| 5073 |  12.25 |  -3.25 | 0.024 |
| 5074 |  12.25 |  -2.75 | 0.024 |
| 5075 |  12.25 |  -2.25 | 0.024 |
| 5076 |  12.25 |  -1.75 | 0.024 |
| 5077 |  12.25 |  -1.25 | 0.024 |
| 5078 |  12.25 |  -0.75 | 0.024 |
| 5079 |  12.25 |  -0.25 | 0.024 |
| 5080 |  12.25 |   0.25 | 0.024 |
| 5081 |  12.25 |   0.75 | 0.024 |
| 5082 |  12.25 |   1.25 | 0.024 |
| 5083 |  12.25 |   1.75 | 0.024 |
| 5084 |  12.25 |   2.25 | 0.024 |
| 5085 |  12.25 |   2.75 | 0.024 |
| 5086 |  12.25 |   3.25 | 0.024 |
| 5087 |  12.25 |   3.75 | 0.024 |
| 5088 |  12.25 |   4.25 | 0.024 |
| 5089 |  12.25 |   4.75 | 0.024 |
| 5090 |  12.25 |   5.25 | 0.024 |
| 5091 |  12.25 |   5.75 | 0.024 |
| 5092 |  12.25 |   6.25 | 0.024 |
| 5093 |  12.25 |   6.75 | 0.024 |
| 5094 |  12.25 |   7.25 | 0.024 |
| 5095 |  12.25 |   7.75 | 0.024 |
| 5096 |  12.25 |   8.25 | 0.024 |
| 5097 |  12.25 |   8.75 | 0.024 |
| 5098 |  12.25 |   9.25 | 0.024 |
| 5099 |  12.25 |   9.75 | 0.024 |
| 5100 |  12.25 |  10.25 | 0.024 |
| 5101 |  12.25 |  10.75 | 0.024 |
| 5102 |  12.25 |  11.25 | 0.024 |
| 5103 |  12.25 |  11.75 | 0.024 |
| 5104 |  12.25 |  12.25 | 0.024 |
| 5105 |  12.25 |  12.75 | 0.024 |
| 5106 |  12.25 |  13.25 | 0.024 |
| 5107 |  12.25 |  13.75 | 0.024 |
| 5108 |  12.25 |  14.25 | 0.024 |
| 5109 |  12.25 |  14.75 | 0.024 |
| 5110 |  12.25 |  15.25 | 0.024 |
| 5111 |  12.25 |  15.75 | 0.024 |
| 5112 |  12.25 |  16.25 | 0.024 |
| 5113 |  12.25 |  16.75 | 0.024 |
| 5114 |  12.25 |  17.25 | 0.024 |
| 5115 |  12.25 |  17.75 | 0.024 |
| 5116 |  12.25 |  18.25 | 0.024 |
| 5117 |  12.75 | -17.75 | 0.024 |
| 5118 |  12.75 | -17.25 | 0.024 |
| 5119 |  12.75 | -16.75 | 0.024 |
| 5120 |  12.75 | -16.25 | 0.024 |
| 5121 |  12.75 | -15.75 | 0.024 |
| 5122 |  12.75 | -15.25 | 0.024 |
| 5123 |  12.75 | -14.75 | 0.024 |
| 5124 |  12.75 | -14.25 | 0.024 |
| 5125 |  12.75 | -13.75 | 0.024 |
| 5126 |  12.75 | -13.25 | 0.024 |
| 5127 |  12.75 | -12.75 | 0.024 |
| 5128 |  12.75 | -12.25 | 0.024 |
| 5129 |  12.75 | -11.75 | 0.024 |
| 5130 |  12.75 | -11.25 | 0.024 |
| 5131 |  12.75 | -10.75 | 0.024 |
| 5132 |  12.75 | -10.25 | 0.024 |
| 5133 |  12.75 |  -9.75 | 0.024 |
| 5134 |  12.75 |  -9.25 | 0.024 |
| 5135 |  12.75 |  -8.75 | 0.024 |
| 5136 |  12.75 |  -8.25 | 0.024 |
| 5137 |  12.75 |  -7.75 | 0.024 |
| 5138 |  12.75 |  -7.25 | 0.024 |
| 5139 |  12.75 |  -6.75 | 0.024 |
| 5140 |  12.75 |  -6.25 | 0.024 |
| 5141 |  12.75 |  -5.75 | 0.024 |
| 5142 |  12.75 |  -5.25 | 0.024 |
| 5143 |  12.75 |  -4.75 | 0.024 |
| 5144 |  12.75 |  -4.25 | 0.024 |
| 5145 |  12.75 |  -3.75 | 0.024 |
| 5146 |  12.75 |  -3.25 | 0.024 |
| 5147 |  12.75 |  -2.75 | 0.024 |
| 5148 |  12.75 |  -2.25 | 0.024 |
| 5149 |  12.75 |  -1.75 | 0.024 |
| 5150 |  12.75 |  -1.25 | 0.024 |
| 5151 |  12.75 |  -0.75 | 0.024 |
| 5152 |  12.75 |  -0.25 | 0.024 |
| 5153 |  12.75 |   0.25 | 0.024 |
| 5154 |  12.75 |   0.75 | 0.024 |
| 5155 |  12.75 |   1.25 | 0.024 |
| 5156 |  12.75 |   1.75 | 0.024 |
| 5157 |  12.75 |   2.25 | 0.024 |
| 5158 |  12.75 |   2.75 | 0.024 |
| 5159 |  12.75 |   3.25 | 0.024 |
| 5160 |  12.75 |   3.75 | 0.024 |
| 5161 |  12.75 |   4.25 | 0.024 |
| 5162 |  12.75 |   4.75 | 0.024 |
| 5163 |  12.75 |   5.25 | 0.024 |
| 5164 |  12.75 |   5.75 | 0.024 |
| 5165 |  12.75 |   6.25 | 0.024 |
| 5166 |  12.75 |   6.75 | 0.024 |
| 5167 |  12.75 |   7.25 | 0.024 |
| 5168 |  12.75 |   7.75 | 0.024 |
| 5169 |  12.75 |   8.25 | 0.024 |
| 5170 |  12.75 |   8.75 | 0.024 |
| 5171 |  12.75 |   9.25 | 0.024 |
| 5172 |  12.75 |   9.75 | 0.024 |
| 5173 |  12.75 |  10.25 | 0.024 |
| 5174 |  12.75 |  10.75 | 0.024 |
| 5175 |  12.75 |  11.25 | 0.024 |
| 5176 |  12.75 |  11.75 | 0.024 |
| 5177 |  12.75 |  12.25 | 0.024 |
| 5178 |  12.75 |  12.75 | 0.024 |
| 5179 |  12.75 |  13.25 | 0.024 |
| 5180 |  12.75 |  13.75 | 0.024 |
| 5181 |  12.75 |  14.25 | 0.024 |
| 5182 |  12.75 |  14.75 | 0.024 |
| 5183 |  12.75 |  15.25 | 0.024 |
| 5184 |  12.75 |  15.75 | 0.024 |
| 5185 |  12.75 |  16.25 | 0.024 |
| 5186 |  12.75 |  16.75 | 0.024 |
| 5187 |  12.75 |  17.25 | 0.024 |
| 5188 |  12.75 |  17.75 | 0.024 |
| 5189 |  13.25 | -17.25 | 0.024 |
| 5190 |  13.25 | -16.75 | 0.024 |
| 5191 |  13.25 | -16.25 | 0.024 |
| 5192 |  13.25 | -15.75 | 0.024 |
| 5193 |  13.25 | -15.25 | 0.024 |
| 5194 |  13.25 | -14.75 | 0.024 |
| 5195 |  13.25 | -14.25 | 0.024 |
| 5196 |  13.25 | -13.75 | 0.024 |
| 5197 |  13.25 | -13.25 | 0.024 |
| 5198 |  13.25 | -12.75 | 0.024 |
| 5199 |  13.25 | -12.25 | 0.024 |
| 5200 |  13.25 | -11.75 | 0.024 |
| 5201 |  13.25 | -11.25 | 0.024 |
| 5202 |  13.25 | -10.75 | 0.024 |
| 5203 |  13.25 | -10.25 | 0.024 |
| 5204 |  13.25 |  -9.75 | 0.024 |
| 5205 |  13.25 |  -9.25 | 0.024 |
| 5206 |  13.25 |  -8.75 | 0.024 |
| 5207 |  13.25 |  -8.25 | 0.024 |
| 5208 |  13.25 |  -7.75 | 0.024 |
| 5209 |  13.25 |  -7.25 | 0.024 |
| 5210 |  13.25 |  -6.75 | 0.024 |
| 5211 |  13.25 |  -6.25 | 0.024 |
| 5212 |  13.25 |  -5.75 | 0.024 |
| 5213 |  13.25 |  -5.25 | 0.024 |
| 5214 |  13.25 |  -4.75 | 0.024 |
| 5215 |  13.25 |  -4.25 | 0.024 |
| 5216 |  13.25 |  -3.75 | 0.024 |
| 5217 |  13.25 |  -3.25 | 0.024 |
| 5218 |  13.25 |  -2.75 | 0.024 |
| 5219 |  13.25 |  -2.25 | 0.024 |
| 5220 |  13.25 |  -1.75 | 0.024 |
| 5221 |  13.25 |  -1.25 | 0.024 |
| 5222 |  13.25 |  -0.75 | 0.024 |
| 5223 |  13.25 |  -0.25 | 0.024 |
| 5224 |  13.25 |   0.25 | 0.024 |
| 5225 |  13.25 |   0.75 | 0.024 |
| 5226 |  13.25 |   1.25 | 0.024 |
| 5227 |  13.25 |   1.75 | 0.024 |
| 5228 |  13.25 |   2.25 | 0.024 |
| 5229 |  13.25 |   2.75 | 0.024 |
| 5230 |  13.25 |   3.25 | 0.024 |
| 5231 |  13.25 |   3.75 | 0.024 |
| 5232 |  13.25 |   4.25 | 0.024 |
| 5233 |  13.25 |   4.75 | 0.024 |
| 5234 |  13.25 |   5.25 | 0.024 |
| 5235 |  13.25 |   5.75 | 0.024 |
| 5236 |  13.25 |   6.25 | 0.024 |
| 5237 |  13.25 |   6.75 | 0.024 |
| 5238 |  13.25 |   7.25 | 0.024 |
| 5239 |  13.25 |   7.75 | 0.024 |
| 5240 |  13.25 |   8.25 | 0.024 |
| 5241 |  13.25 |   8.75 | 0.024 |
| 5242 |  13.25 |   9.25 | 0.024 |
| 5243 |  13.25 |   9.75 | 0.024 |
| 5244 |  13.25 |  10.25 | 0.024 |
| 5245 |  13.25 |  10.75 | 0.024 |
| 5246 |  13.25 |  11.25 | 0.024 |
| 5247 |  13.25 |  11.75 | 0.024 |
| 5248 |  13.25 |  12.25 | 0.024 |
| 5249 |  13.25 |  12.75 | 0.024 |
| 5250 |  13.25 |  13.25 | 0.024 |
| 5251 |  13.25 |  13.75 | 0.024 |
| 5252 |  13.25 |  14.25 | 0.024 |
| 5253 |  13.25 |  14.75 | 0.024 |
| 5254 |  13.25 |  15.25 | 0.024 |
| 5255 |  13.25 |  15.75 | 0.024 |
| 5256 |  13.25 |  16.25 | 0.024 |
| 5257 |  13.25 |  16.75 | 0.024 |
| 5258 |  13.25 |  17.25 | 0.024 |
| 5259 |  13.75 | -16.75 | 0.024 |
| 5260 |  13.75 | -16.25 | 0.024 |
| 5261 |  13.75 | -15.75 | 0.024 |
| 5262 |  13.75 | -15.25 | 0.024 |
| 5263 |  13.75 | -14.75 | 0.024 |
| 5264 |  13.75 | -14.25 | 0.024 |
| 5265 |  13.75 | -13.75 | 0.024 |
| 5266 |  13.75 | -13.25 | 0.024 |
| 5267 |  13.75 | -12.75 | 0.024 |
| 5268 |  13.75 | -12.25 | 0.024 |
| 5269 |  13.75 | -11.75 | 0.024 |
| 5270 |  13.75 | -11.25 | 0.024 |
| 5271 |  13.75 | -10.75 | 0.024 |
| 5272 |  13.75 | -10.25 | 0.024 |
| 5273 |  13.75 |  -9.75 | 0.024 |
| 5274 |  13.75 |  -9.25 | 0.024 |
| 5275 |  13.75 |  -8.75 | 0.024 |
| 5276 |  13.75 |  -8.25 | 0.024 |
| 5277 |  13.75 |  -7.75 | 0.024 |
| 5278 |  13.75 |  -7.25 | 0.024 |
| 5279 |  13.75 |  -6.75 | 0.024 |
| 5280 |  13.75 |  -6.25 | 0.024 |
| 5281 |  13.75 |  -5.75 | 0.024 |
